x1,x2,target
21.166027994816947,6.056997648531143,1
8.927933044568713,11.494277737654999,0
14.364703201024655,8.540085174888526,1
7.421522402005872,7.117271976222679,0
14.868030717547509,6.103814494981278,1
8.509134730857063,10.401090709277433,0
15.846547616565651,11.332105561556968,1
9.690887256543078,13.57362305832321,0
23.481411891542496,12.184006732445294,1
8.828500647946179,11.15439581404027,0
20.544273542604735,6.177137550044684,1
5.472856746843135,8.584345730176535,0
16.730705294620655,11.704426055689048,1
9.457869230401737,8.098522540662266,0
19.480716166691646,10.786068085590614,1
6.9654320211191045,6.303438418335299,0
16.322929472225784,8.436278921549391,1
7.522876965261629,11.701509020462215,0
15.357855092671992,9.694254701618704,1
5.037705164580536,5.727722953961373,0
20.04761757021393,9.3221800886495,1
11.776848218278829,14.22320866906706,0
24.07684927105104,15.003131686585782,1
11.418862289230946,11.685828310998465,0
14.257010770936823,8.994227912857397,1
6.583175420112495,10.652318363556926,0
17.903177828457686,12.644373575038099,1
12.466623155224987,12.891474205710942,0
22.940041913752143,13.201753787240154,1
11.898738280602164,12.435239011204754,0
20.740016776148394,10.413911184483986,1
10.245082384459458,14.41822874616826,0
21.421022131144845,6.543131848848009,1
5.158664950676614,10.037851041975834,0
16.14978169311089,6.084587888041296,1
8.941926564657827,9.06200732433932,0
15.295671912563156,6.036434349820487,1
8.215000225024454,12.838500970680567,0
19.08180101662105,10.346655644932826,1
10.988373640231151,9.860601572636174,0
20.359621482873674,9.95475048085955,1
12.438336336521907,13.31163616017739,0
23.35415790581959,13.970508097528871,1
12.319407368168054,10.806988581049442,0
18.53460171310051,9.010623260568128,1
7.9967518727861355,6.90445355487387,0
19.564933373061933,9.872848827293417,1
13.057405521583863,10.419902851206588,0
18.03146784293459,13.262172769148442,1
5.536690478453233,8.578650699954546,0
19.25550180795311,5.060978067117866,1
8.934955786816213,6.73074240342955,0
20.367670532346096,6.101435595674118,1
6.493723090582001,5.773320020540313,0
14.926864307472346,5.796800250411016,1
10.49607085860767,14.326381336403475,0
14.83468359667569,9.594607043706105,1
5.745318981827707,9.268370219755415,0
20.303880537170354,6.032396830493585,1
6.618616863697255,5.1057424313197926,0
19.710084026642498,14.372479839933241,1
10.09389355671276,11.417201512926953,0
20.972271615496908,9.279133405697959,1
6.1015141430851045,10.80440154279258,0
17.034266728884383,5.928824357301761,1
9.526579133606017,13.542326254158848,0
23.370256484382082,13.205926525311508,1
6.683629664109109,5.338724805768587,0
25.37144398008536,11.0282108714009,1
9.485938471025854,10.225494985251459,0
25.478840241275993,13.284313757369421,1
9.94095225970117,12.732952972748254,0
19.73268450130702,5.1680978438956116,1
11.429294329979488,8.92123080834994,0
24.232499904252606,15.735021824729657,1
9.54382538134876,7.850368226163646,0
18.78905657901531,6.023637830422505,1
12.830511155449816,11.11442199073916,0
22.153571796115102,12.709332856591363,1
7.4217706879284275,12.318524066165175,0
16.398284658932,8.95976399488666,1
10.43524211300576,14.533609392024498,0
21.600533414103165,7.688891382246816,1
11.506749919670334,13.619870439060751,0
15.852184752382367,4.41425012109151,1
10.218159302584919,8.614835646781248,0
19.23799802303867,11.83026258720092,1
13.015291626877705,14.504951900522684,0
18.6905083734257,4.569759824850405,1
9.113584460897819,6.962092789249979,0
20.854717436014955,11.40343132152648,1
9.872165691650098,14.06075022662273,0
14.733707951877124,7.481160807372756,1
8.470272405367206,5.979305831592192,0
16.61312434077886,6.858194999731145,1
12.39570607143127,14.42206739851579,0
16.947878442423885,9.901528843510384,1
5.0633962227996605,6.61092888481835,0
24.38650263206224,13.432043786290162,1
6.159201632303482,9.07308724590283,0
13.655150567742519,6.955323690243208,1
11.797249874941272,9.705143614829204,0
19.610906230757408,9.400124905292657,1
13.257915272286162,12.238930659631105,0
17.488645734975574,8.40411295415607,1
5.385149452818713,7.927963792176194,0
18.348247215294734,10.537480722039026,1
10.161303032653816,8.728167390375816,0
20.171947397931646,10.998503318946423,1
6.899702623359321,10.175355156786116,0
17.445821594600858,12.457438260856367,1
9.523658213036681,14.200514691969971,0
17.310107428808447,12.342097212415823,1
10.896704850325566,7.679924285848099,0
23.98586506685369,15.084641436943802,1
7.654322042761782,10.38538181480595,0
16.018157804829897,10.586944563460833,1
7.745495194089674,12.571420705455497,0
14.39301966870573,4.710124137976091,1
10.436593594327084,9.860281699218381,0
20.10731519993108,9.227641230841117,1
7.931943082335044,10.011434551921543,0
21.36979082105599,10.295909716717762,1
9.195389699908969,7.71334878437777,0
20.330749181686233,12.059424718284987,1
5.932702173221088,8.314334916295461,0
19.831492446484255,8.09580943226708,1
7.776274395781082,5.425407019232443,0
20.099138251865924,10.944901999750286,1
9.941945976860787,14.211018502078083,0
17.207344569477087,7.614507484442609,1
7.8297990484128,5.403025038241227,0
15.09931326107254,10.190591511641307,1
11.775702203118922,14.27981141312608,0
13.915416673093507,5.114467589645446,1
9.915263023356598,12.501914411961685,0
22.9546377258504,12.94932570341481,1
13.30956582234938,10.882908452429707,0
17.79054205508316,4.282759334919147,1
8.131065997465761,6.783211664670413,0
20.111385121748622,13.16680801293781,1
11.949612856866585,12.320316306718805,0
17.304219570393983,7.346630022374999,1
7.338994270126975,7.056765032662941,0
22.397442219075394,14.04561985730738,1
11.51142626669785,8.599436372974907,0
14.304439622963697,3.904688103096729,1
11.991066493677828,12.071862452439051,0
25.720248689422384,15.061492226415076,1
10.949510474654485,12.015449335698186,0
17.91467796017583,12.07593641538249,1
5.70192720275723,8.494651749520816,0
18.137942359673,11.175600422618217,1
5.449952528574203,5.53650305558826,0
25.600440172182477,10.697625427288806,1
12.243141401240436,13.383612306424784,0
18.93307283858651,4.89739217967491,1
10.771836949882992,14.509085290039906,0
16.16147595302437,9.188936454509896,1
4.916401193285315,8.109582972240718,0
20.797310645052775,6.824470221208752,1
7.5819431134622555,10.939211337234617,0
16.880498536584973,9.141497473863115,1
7.606681656278782,10.09470584334598,0
18.29092760897514,5.510241783502225,1
10.078218109278176,12.332332081179782,0
20.316392239189224,12.10425201939428,1
9.811563175825619,9.959644529887846,0
20.803710301299596,10.977679197714078,1
7.085531158864496,9.180702273746864,0
21.202947405275182,6.480086592933066,1
13.828877445786041,14.311437110285947,0
16.762822402967412,4.008731009913862,1
4.777214149210642,6.917681810796789,0
18.184829796083022,5.875233044518646,1
6.643286290944772,5.304076625127942,0
15.923331366766382,8.437857427182166,1
7.87599339214111,11.291215674405212,0
16.492919184440435,7.212104887333397,1
8.842812858397364,10.18142694856537,0
22.66933937315042,7.066265912237908,1
5.277350764082815,6.835618351926568,0
23.73705050887461,13.751906178352279,1
12.983589463651963,14.93127823613355,0
15.81348808904261,7.698969970504581,1
8.9438166723215,13.444944404589354,0
21.48286993300667,10.483418558283123,1
8.291900878021874,12.213163426724012,0
15.160143076128747,7.983953475163649,1
7.454795210240874,7.49048425887803,0
21.835729139135367,7.290806286798633,1
9.349155215615156,7.795589820829879,0
23.06046679551289,13.686164446066353,1
5.813525820297247,5.6057207207404876,0
14.102930742767535,5.630052249054693,1
8.768890786957835,8.65674420079779,0
15.181394155435918,5.706507202800736,1
7.994492043729425,8.92403908667475,0
23.469160377620508,11.068803957089031,1
8.454098254992797,12.94513243266925,0
13.887940917221055,6.941880847096067,1
6.7928930377829735,9.74112064567476,0
25.252685966052912,10.715191979423278,1
5.444414274747233,10.314073579542054,0
19.814586922404533,13.736284931696652,1
4.795982741371567,8.470600691905101,0
16.900404056160113,5.621061803131753,1
5.159394971592927,6.9488355580845464,0
16.92300648300737,8.176584397236411,1
9.751477172283293,11.484282881997789,0
20.45437885122863,13.434668050188414,1
11.856829963675482,9.301599688497173,0
18.439294781374805,8.3246158414046,1
5.911953564648668,7.742503319149643,0
20.657221334719516,13.933545506437063,1
5.754337708334227,5.7524835409452715,0
13.768575321995367,5.359513755126371,1
9.649172361652898,7.324059110822162,0
20.612991382911595,11.251508244582546,1
10.493548687170236,12.992761622010068,0
25.827835699490652,11.542519781420339,1
9.561822385641335,12.469619070972,0
18.36647828286096,4.576500409624278,1
8.362515128204262,9.62622816224308,0
24.96342829990796,13.131748388162336,1
7.477173171246213,8.991360641251692,0
19.77725413642384,8.572894306678563,1
12.537066621733715,11.839257154234915,0
20.391776345475737,12.71390382942852,1
8.203580145316826,13.022028508356906,0
22.03641214894607,9.237749227946157,1
6.182265227468514,7.559696693815461,0
14.581869829545587,4.639301404479229,1
5.986526180974272,5.51741401342419,0
16.0116523424655,9.787058730659833,1
9.716785386170544,14.076553165318785,0
18.54479507181442,13.072192784659084,1
8.323728520086561,9.52126950634548,0
16.66974463338122,8.941915619256044,1
11.708816450780173,8.586928433323177,0
19.756344962020822,9.056178386215022,1
9.946347678346822,6.845046058280877,0
25.014672269782885,13.060697444953036,1
11.339639767562142,11.583900427863606,0
15.14439786908425,9.053989755959252,1
5.2009959458393435,8.175303685434466,0
18.37818633475495,10.667716167937918,1
12.334059380218793,12.137397113391131,0
24.38097748257662,15.137771366250075,1
9.191462028081418,9.583112684130615,0
24.402084362174882,10.749479783550186,1
9.38495623288863,12.256264820670852,0
25.091590660714175,10.087859616614733,1
12.844630942066772,10.026039964970565,0
20.817328485693213,12.54342270020333,1
